,Stand (cm t.o.v. NAP)
2008-10-10,17.79
2008-10-11,17.8
2008-10-12,17.8
2008-10-13,17.82
2008-10-14,17.8
2008-10-15,17.81
2008-10-16,17.81
2008-10-17,17.8
2008-10-18,17.79
2008-10-19,17.79
2008-10-20,17.8
2008-10-21,17.79
2008-10-22,17.77
2008-10-23,17.77
2008-10-24,17.78
2008-10-25,17.77
2008-10-26,17.79
2008-10-27,17.8
2008-10-28,17.81
2008-10-29,17.82
2008-10-30,17.85
2008-10-31,17.830000000000002
2008-11-01,17.84
2008-11-02,17.830000000000002
2008-11-03,17.84
2008-11-04,17.84
2008-11-05,17.85
2008-11-06,17.85
2008-11-07,17.85
2008-11-08,17.85
2008-11-09,17.85
2008-11-10,17.85
2008-11-11,17.85
2008-11-12,17.85
2008-11-13,17.84
2008-11-14,17.85
2008-11-15,17.86
2008-11-16,17.85
2008-11-17,17.85
2008-11-18,17.86
2008-11-19,17.85
2008-11-20,17.86
2008-11-21,17.87
2008-11-22,17.86
2008-11-23,17.88
2008-11-24,17.88
2008-11-25,17.89
2008-11-26,17.91
2008-11-27,17.94
2008-11-28,17.97
2008-11-29,17.98
2008-11-30,17.990000000000002
2008-12-01,17.990000000000002
2008-12-02,17.990000000000002
2008-12-03,18.01
2008-12-04,18.02
2008-12-05,18.03
2008-12-06,18.02
2008-12-07,18.03
2008-12-08,18.05
2008-12-09,18.07
2008-12-10,18.07
2008-12-11,18.080000000000002
2008-12-12,18.07
2008-12-13,18.09
2008-12-14,18.080000000000002
2008-12-15,18.05
2008-12-16,18.05
2008-12-17,18.06
2008-12-18,18.05
2008-12-19,18.03
2008-12-20,18.04
2008-12-21,18.04
2008-12-22,18.06
2008-12-23,18.07
2008-12-24,18.09
2008-12-25,18.080000000000002
2008-12-26,18.080000000000002
2008-12-27,18.080000000000002
2008-12-28,18.080000000000002
2008-12-29,18.07
2008-12-30,18.06
2008-12-31,18.06
2009-01-01,18.03
2009-01-02,18.03
2009-01-03,18.02
2009-01-04,18.02
2009-01-05,18.01
2009-01-06,17.990000000000002
2009-01-07,17.990000000000002
2009-01-08,17.97
2009-01-09,17.97
2009-01-10,17.97
2009-01-11,17.96
2009-01-12,17.97
2009-01-13,17.97
2009-01-14,17.98
2009-01-15,17.990000000000002
2009-01-16,18.01
2009-01-17,18.03
2009-01-18,18.07
2009-01-19,18.1
2009-01-20,18.09
2009-01-21,18.09
2009-01-22,18.12
2009-01-23,18.17
2009-01-24,18.19
2009-01-25,18.22
2009-01-26,18.23
2009-01-27,18.22
2009-01-28,18.22
2009-01-29,18.21
2009-01-30,18.2
2009-01-31,18.19
2009-02-01,18.19
2009-02-02,18.2
2009-02-03,18.17
2009-02-04,18.16
2009-02-05,18.16
2009-02-06,18.17
2009-02-07,18.17
2009-02-08,18.150000000000002
2009-02-09,18.16
2009-02-10,18.26
2009-02-11,18.330000000000002
2009-02-12,18.38
2009-02-13,18.400000000000002
2009-02-14,18.38
2009-02-15,18.38
2009-02-16,18.400000000000002
2009-02-17,18.44
2009-02-18,18.45
2009-02-19,18.43
2009-02-20,18.43
2009-02-21,18.42
2009-02-22,18.43
2009-02-23,18.42
2009-02-24,18.38
2009-02-25,18.37
2009-02-26,18.37
2009-02-27,18.36
2009-02-28,18.36
2009-03-01,18.36
2009-03-02,18.32
2009-03-03,18.330000000000002
2009-03-04,18.38
2009-03-05,18.330000000000002
2009-03-06,18.31
2009-03-07,18.34
2009-03-08,18.38
2009-03-09,18.36
2009-03-10,18.39
2009-03-11,18.38
2009-03-13,18.43
2009-03-14,18.45
2009-03-15,18.39
2009-03-16,18.37
2009-03-17,18.35
2009-03-18,18.35
2009-03-19,18.34
2009-03-20,18.31
2009-03-21,18.31
2009-03-22,18.3
2009-03-23,18.34
2009-03-24,18.31
2009-03-25,18.36
2009-03-26,18.44
2009-03-27,18.490000000000002
2009-03-28,18.52
2009-03-29,18.54
2009-03-30,18.53
2009-03-31,18.51
2009-04-01,18.490000000000002
2009-04-02,18.47
2009-04-03,18.46
2009-04-04,18.42
2009-04-05,18.400000000000002
2009-04-06,18.41
2009-04-07,18.39
2009-04-08,18.37
2009-04-09,18.35
2009-04-10,18.35
2009-04-11,18.330000000000002
2009-04-12,18.32
2009-04-13,18.32
2009-04-14,18.31
2009-04-15,18.3
2009-04-16,18.3
2009-04-17,18.37
2009-04-18,18.38
2009-04-19,18.37
2009-04-20,18.35
2009-04-21,18.32
2009-04-22,18.31
2009-04-23,18.28
2009-04-24,18.28
2009-04-25,18.28
2009-04-26,18.26
2009-04-27,18.26
2009-04-28,18.240000000000002
2009-04-29,18.22
2009-04-30,18.2
2009-05-01,18.18
2009-05-02,18.17
2009-05-03,18.17
2009-05-04,18.16
2009-05-05,18.16
2009-05-06,18.150000000000002
2009-05-07,18.14
2009-05-08,18.14
2009-05-09,18.12
2009-05-10,18.1
2009-05-11,18.09
2009-05-12,18.09
2009-05-13,18.080000000000002
2009-05-14,18.080000000000002
2009-05-15,18.07
2009-05-16,18.06
2009-05-17,18.05
2009-05-18,18.04
2009-05-19,18.03
2009-05-20,18.02
2009-05-21,18.02
2009-05-22,18.01
2009-05-23,18.0
2009-05-24,17.990000000000002
2009-05-25,17.990000000000002
2009-05-26,17.990000000000002
2009-05-27,17.97
2009-05-28,17.96
2009-05-29,17.94
2009-05-30,17.94
2009-05-31,17.93
2009-06-01,17.92
2009-06-02,17.91
2009-06-03,17.900000000000002
2009-06-04,17.89
2009-06-05,17.89
2009-06-06,17.89
2009-06-07,17.88
2009-06-08,17.87
2009-06-09,17.86
2009-06-10,17.85
2009-06-11,17.86
2009-06-12,17.87
2009-06-13,17.88
2009-06-14,17.88
2009-06-15,17.89
2009-06-16,17.89
2009-06-17,17.91
2009-06-18,17.900000000000002
2009-06-19,17.89
2009-06-20,17.88
2009-06-21,17.88
2009-06-22,17.86
2009-06-23,17.85
2009-06-24,17.84
2009-06-25,17.830000000000002
2009-06-26,17.82
2009-06-27,17.81
2009-06-28,17.81
2009-06-29,17.8
2009-06-30,17.78
2009-07-01,17.76
2009-07-02,17.76
2009-07-03,17.75
2009-07-04,18.080000000000002
2009-07-05,18.1
2009-07-06,18.09
2009-07-07,18.09
2009-07-08,18.080000000000002
2009-07-09,18.05
2009-07-10,18.05
2009-07-11,18.04
2009-07-12,18.03
2009-07-13,18.01
2009-07-14,17.990000000000002
2009-07-15,17.97
2009-07-16,17.94
2009-07-17,17.94
2009-07-18,17.92
2009-07-19,17.91
2009-07-20,17.900000000000002
2009-07-21,17.89
2009-07-22,17.89
2009-07-23,17.89
2009-07-24,17.96
2009-07-25,18.03
2009-07-26,18.07
2009-07-27,18.080000000000002
2009-07-28,18.06
2009-07-29,18.04
2009-07-30,18.01
2009-07-31,17.990000000000002
2009-08-01,17.98
2009-08-02,17.97
2009-08-03,17.96
2009-08-04,17.94
2009-08-05,17.92
2009-08-06,17.900000000000002
2009-08-07,17.88
2009-08-08,17.87
2009-08-09,17.88
2009-08-10,17.88
2009-08-11,17.86
2009-08-12,17.85
2009-08-13,17.86
2009-08-14,17.85
2009-08-15,17.84
2009-08-16,17.82
2009-08-17,17.82
2009-08-18,17.8
2009-08-19,17.79
2009-08-20,17.78
2009-08-21,17.77
2009-08-22,17.76
2009-08-23,17.76
2009-08-24,17.75
2009-08-25,17.740000000000002
2009-08-26,17.73
2009-08-27,17.72
2009-08-28,17.72
2009-08-29,17.71
2009-08-30,17.7
2009-08-31,17.69
2009-09-01,17.68
2009-09-02,17.68
2009-09-03,17.69
2009-09-04,17.67
2009-09-05,17.66
2009-09-06,17.650000000000002
2009-09-07,17.650000000000002
2009-09-08,17.64
2009-09-09,17.63
2009-09-10,17.62
2009-09-11,17.62
2009-09-12,17.62
2009-09-13,17.62
2009-09-14,17.61
2009-09-15,17.61
2009-09-16,17.61
2009-09-17,17.6
2009-09-18,17.6
2009-09-19,17.59
2009-09-20,17.580000000000002
2009-09-21,17.580000000000002
2009-09-22,17.580000000000002
2009-09-23,17.57
2009-09-24,17.57
2009-09-25,17.57
2009-09-26,17.55
2009-09-27,17.55
2009-09-28,17.55
2009-09-29,17.55
2009-09-30,17.55
2009-10-01,17.54
2009-10-02,17.54
2009-10-03,17.54
2009-10-04,17.53
2009-10-05,17.53
2009-10-06,17.53
2009-10-07,17.53
2009-10-08,17.55
2009-10-09,17.57
2009-10-10,17.6
2009-10-11,17.64
2009-10-12,17.66
2009-10-13,17.69
2009-10-14,17.7
2009-10-15,17.72
2009-10-16,17.73
2009-10-17,17.73
2009-10-18,17.73
2009-10-19,17.75
2009-10-20,17.740000000000002
2009-10-21,17.740000000000002
2009-10-22,17.740000000000002
2009-10-23,17.73
2009-10-24,17.73
2009-10-25,17.73
2009-10-26,17.73
2009-10-27,17.71
2009-10-28,17.72
2009-10-29,17.72
2009-10-30,17.71
2009-10-31,17.71
2009-11-01,17.72
2009-11-02,17.740000000000002
2009-11-03,17.75
2009-11-04,17.76
2009-11-05,17.77
2009-11-06,17.78
2009-11-07,17.8
2009-11-08,17.81
2009-11-09,17.81
2009-11-10,17.830000000000002
2009-11-11,17.84
2009-11-12,17.85
2009-11-13,17.85
2009-11-14,17.86
2009-11-15,17.86
2009-11-16,17.87
2009-11-17,17.86
2009-11-18,17.87
2009-11-19,17.86
2009-11-20,17.87
2009-11-21,17.86
2009-11-22,17.87
2009-11-23,17.88
2009-11-24,17.97
2009-11-25,18.11
2009-11-26,18.17
2009-11-27,18.2
2009-11-28,18.240000000000002
2009-11-29,18.32
2009-11-30,18.35
2009-12-01,18.34
2009-12-02,18.34
2009-12-03,18.35
2009-12-04,18.35
2009-12-05,18.37
2009-12-06,18.44
2009-12-07,18.47
2009-12-08,18.46
2009-12-09,18.46
2009-12-10,18.5
2009-12-11,18.54
2009-12-12,18.53
2009-12-13,18.51
2009-12-14,18.490000000000002
2009-12-15,18.46
2009-12-16,18.45
2009-12-17,18.43
2009-12-18,18.39
2009-12-19,18.37
2009-12-20,18.39
2009-12-21,18.35
2009-12-22,18.36
2009-12-23,18.34
2009-12-24,18.36
2009-12-25,18.39
2009-12-26,18.56
2009-12-27,18.59
2009-12-28,18.580000000000002
2009-12-29,18.580000000000002
2009-12-30,18.63
2009-12-31,18.7
2010-01-01,18.68
2010-01-02,18.62
2010-01-03,18.56
2010-01-04,18.56
2010-01-05,18.56
2010-01-06,18.54
2010-01-07,18.5
2010-01-08,18.46
2010-01-09,18.47
2010-01-10,18.45
2010-01-11,18.44
2010-01-12,18.45
2010-01-13,18.46
2010-01-14,18.43
2010-01-15,18.400000000000002
2010-01-16,18.47
2010-01-17,18.55
2010-01-18,18.62
2010-01-19,18.650000000000002
2010-01-20,18.650000000000002
2010-01-21,18.59
2010-01-22,18.55
2010-01-23,18.54
2010-01-24,18.51
2010-01-25,18.48
2010-01-26,18.45
2010-01-27,18.46
2010-01-28,18.48
2010-01-29,18.54
2010-01-30,18.54
2010-01-31,18.53
2010-02-01,18.52
2010-02-02,18.54
2010-02-03,18.71
2010-02-04,18.75
2010-02-05,18.740000000000002
2010-02-06,18.69
2010-02-07,18.650000000000002
2010-02-08,18.64
2010-02-09,18.61
2010-02-10,18.57
2010-02-11,18.53
2010-02-12,18.5
2010-02-13,18.48
2010-02-14,18.47
2010-02-15,18.48
2010-02-16,18.47
2010-02-17,18.47
2010-02-18,18.45
2010-02-19,18.5
2010-02-20,18.51
2010-02-21,18.5
2010-02-22,18.53
2010-02-23,18.650000000000002
2010-02-24,18.69
2010-02-25,18.72
2010-02-26,18.72
2010-02-27,18.72
2010-02-28,18.76
2010-03-01,18.79
2010-03-02,18.740000000000002
2010-03-03,18.7
2010-03-04,18.66
2010-03-05,18.63
2010-03-06,18.68
2010-03-07,18.63
2010-03-08,18.61
2010-03-09,18.580000000000002
2010-03-10,18.56
2010-03-11,18.55
2010-03-12,18.54
2010-03-13,18.52
2010-03-14,18.52
2010-03-15,18.51
2010-03-16,18.56
2010-03-17,18.580000000000002
2010-03-18,18.57
2010-03-19,18.55
2010-03-20,18.56
2010-03-21,18.73
2010-03-22,18.76
2010-03-23,18.72
2010-03-24,18.7
2010-03-25,18.66
2010-03-26,18.63
2010-03-27,18.67
2010-03-28,18.63
2010-03-29,18.73
2010-03-30,18.79
2010-03-31,18.72
2010-04-01,18.64
2010-04-02,18.61
2010-04-03,18.6
2010-04-04,18.78
2010-04-05,18.75
2010-04-06,18.71
2010-04-07,18.67
2010-04-08,18.61
2010-04-09,18.580000000000002
2010-04-10,18.56
2010-04-11,18.55
2010-04-12,18.53
2010-04-13,18.51
2010-04-14,18.5
2010-04-15,18.47
2010-04-16,18.45
2010-04-17,18.44
2010-04-18,18.44
2010-04-19,18.41
2010-04-20,18.41
2010-04-21,18.39
2010-04-22,18.38
2010-04-23,18.37
2010-04-24,18.35
2010-04-25,18.34
2010-04-26,18.330000000000002
2010-04-27,18.32
2010-04-28,18.32
2010-04-29,18.34
2010-04-30,18.32
2010-05-01,18.31
2010-05-02,18.3
2010-05-03,18.32
2010-05-04,18.32
2010-05-05,18.330000000000002
2010-05-06,18.34
2010-05-07,18.32
2010-05-08,18.330000000000002
2010-05-09,18.330000000000002
2010-05-10,18.32
2010-05-11,18.3
2010-05-12,18.39
2010-05-13,18.45
2010-05-14,18.45
2010-05-15,18.43
2010-05-16,18.400000000000002
2010-05-17,18.37
2010-05-18,18.35
2010-05-19,18.34
2010-05-20,18.31
2010-05-21,18.3
2010-05-22,18.3
2010-05-23,18.29
2010-05-24,18.28
2010-05-25,18.26
2010-05-26,18.26
2010-05-27,18.25
2010-05-28,18.23
2010-05-29,18.22
2010-05-30,18.240000000000002
2010-05-31,18.21
2010-06-01,18.21
2010-06-02,18.19
2010-06-03,18.18
2010-06-04,18.17
2010-06-05,18.16
2010-06-06,18.16
2010-06-07,18.150000000000002
2010-06-08,18.150000000000002
2010-06-09,18.16
2010-06-10,18.14
2010-06-11,18.13
2010-06-12,18.12
2010-06-13,18.1
2010-06-14,18.09
2010-06-15,18.07
2010-06-16,18.07
2010-06-17,18.05
2010-06-18,18.05
2010-06-19,18.06
2010-06-20,18.06
2010-06-21,18.04
2010-06-22,18.02
2010-06-23,18.01
2010-06-24,17.990000000000002
2010-06-25,17.97
2010-06-26,17.96
2010-06-27,17.94
2010-06-28,17.92
2010-06-29,17.92
2010-06-30,17.91
2010-07-01,17.900000000000002
2010-07-02,17.88
2010-07-03,17.86
2010-07-04,17.85
2010-07-05,17.84
2010-07-06,17.830000000000002
2010-07-07,17.82
2010-07-08,17.8
2010-07-09,17.79
2010-07-10,17.77
2010-07-11,17.77
2010-07-12,17.78
2010-07-13,17.77
2010-07-14,17.76
2010-07-15,17.75
2010-07-16,17.740000000000002
2010-07-17,17.73
2010-07-18,17.73
2010-07-19,17.71
2010-07-20,17.7
2010-07-21,17.7
2010-07-22,17.69
2010-07-23,17.7
2010-07-24,17.68
2010-07-25,17.68
2010-07-26,17.69
2010-07-27,17.68
2010-07-28,17.67
2010-07-29,17.67
2010-07-30,17.67
2010-07-31,17.66
2010-08-01,17.650000000000002
2010-08-02,17.650000000000002
2010-08-03,17.650000000000002
2010-08-04,17.650000000000002
2010-08-05,17.64
2010-08-06,17.64
2010-08-07,17.63
2010-08-08,17.62
2010-08-09,17.63
2010-08-10,17.62
2010-08-11,17.61
2010-08-12,17.61
2010-08-13,17.6
2010-08-14,17.6
2010-08-15,17.59
2010-08-16,17.64
2010-08-17,17.64
2010-08-18,17.66
2010-08-19,17.66
2010-08-20,17.66
2010-08-21,17.64
2010-08-22,17.650000000000002
2010-08-23,17.67
2010-08-24,17.66
2010-08-25,17.64
2010-08-26,17.650000000000002
2010-08-27,17.66
2010-08-28,17.66
2010-08-29,17.68
2010-08-30,17.71
2010-08-31,17.76
2010-09-01,17.79
2010-09-02,17.81
2010-09-03,17.82
2010-09-04,17.830000000000002
2010-09-05,17.82
2010-09-06,17.82
2010-09-07,17.82
2010-09-08,17.830000000000002
2010-09-09,17.81
2010-09-10,17.81
2010-09-11,17.82
2010-09-12,17.81
2010-09-13,17.82
2010-09-14,17.84
2010-09-15,17.84
2010-09-16,17.85
2010-09-17,17.87
2010-09-18,17.88
2010-09-19,17.89
2010-09-20,17.89
2010-09-21,17.89
2010-09-22,17.900000000000002
2010-09-23,17.900000000000002
2010-09-24,17.900000000000002
2010-09-25,17.89
2010-09-26,17.88
2010-09-27,17.87
2010-09-28,17.87
2010-09-29,17.87
2010-09-30,17.87
2010-10-01,17.87
2010-10-02,17.88
2010-10-03,17.900000000000002
2010-10-04,17.91
2010-10-05,17.91
2010-10-06,17.91
2010-10-07,17.900000000000002
2010-10-08,17.91
2010-10-09,17.91
2010-10-10,17.900000000000002
2010-10-11,17.89
2010-10-12,17.88
2010-10-13,17.88
2010-10-14,17.87
2010-10-15,17.87
2010-10-16,17.87
2010-10-17,17.86
2010-10-18,17.85
2010-10-19,17.87
2010-10-20,17.86
2010-10-21,17.86
2010-10-22,17.86
2010-10-23,17.89
2010-10-24,17.88
2010-10-25,17.86
2010-10-26,17.86
2010-10-27,17.87
2010-10-28,17.87
2010-10-29,17.89
2010-10-30,17.89
2010-10-31,17.900000000000002
2010-11-01,17.89
2010-11-02,17.900000000000002
2010-11-03,17.900000000000002
2010-11-04,17.89
2010-11-05,17.89
2010-11-06,17.92
2010-11-07,17.94
2010-11-08,17.98
2010-11-09,17.990000000000002
2010-11-10,18.0
2010-11-11,18.03
2010-11-12,18.09
2010-11-13,18.240000000000002
2010-11-14,18.52
2010-11-15,18.59
2010-11-16,18.56
2010-11-17,18.56
2010-11-18,18.52
2010-11-19,18.48
2010-11-20,18.46
2010-11-21,18.45
2010-11-22,18.43
2010-11-23,18.41
2010-11-24,18.39
2010-11-25,18.39
2010-11-26,18.37
2010-11-27,18.36
2010-11-28,18.330000000000002
2010-11-29,18.32
2010-11-30,18.29
2010-12-01,18.31
2010-12-02,18.29
2010-12-03,18.28
2010-12-04,18.27
2010-12-05,18.3
2010-12-06,18.37
2010-12-07,18.37
2010-12-08,18.38
2010-12-09,18.32
2010-12-10,18.31
2010-12-11,18.400000000000002
2010-12-12,18.42
2010-12-13,18.400000000000002
2010-12-14,18.36
2010-12-15,18.36
2010-12-16,18.41
2010-12-17,18.42
2010-12-18,18.39
2010-12-19,18.37
2010-12-20,18.34
2010-12-21,18.34
2010-12-22,18.32
2010-12-23,18.32
2010-12-24,18.3
2010-12-25,18.28
2010-12-26,18.29
2010-12-27,18.3
2010-12-28,18.32
2010-12-29,18.31
2010-12-30,18.31
2010-12-31,18.31
2011-01-01,18.330000000000002
2011-01-02,18.39
2011-01-03,18.41
2011-01-04,18.42
2011-01-05,18.42
2011-01-06,18.43
2011-01-07,18.67
2011-01-08,18.740000000000002
2011-01-09,18.81
2011-01-10,18.82
2011-01-11,18.62
2011-01-12,18.66
2011-01-13,18.75
2011-01-14,18.830000000000002
2011-01-15,18.88
2011-01-16,18.81
2011-01-17,18.72
2011-01-18,18.67
2011-01-19,18.73
2011-01-20,18.77
2011-01-21,18.73
2011-01-22,18.72
2011-01-23,18.71
2011-01-24,18.69
2011-01-25,18.73
2011-01-26,18.73
2011-01-27,18.66
2011-01-28,18.63
2011-01-29,18.61
2011-01-30,18.580000000000002
2011-01-31,18.55
2011-02-01,18.54
2011-02-02,18.52
2011-02-03,18.54
2011-02-04,18.6
2011-02-05,18.580000000000002
2011-02-06,18.56
2011-02-07,18.56
2011-02-08,18.51
2011-02-09,18.5
2011-02-10,18.5
2011-02-11,18.55
2011-02-12,18.77
2011-02-13,18.84
2011-02-14,18.79
2011-02-15,18.87
2011-02-16,18.81
2011-02-17,18.740000000000002
2011-02-18,18.68
2011-02-19,18.650000000000002
2011-02-20,18.63
2011-02-21,18.59
2011-02-22,18.57
2011-02-23,18.54
2011-02-24,18.56
2011-02-25,18.59
2011-02-26,18.650000000000002
2011-02-27,18.67
2011-02-28,18.8
2011-03-01,18.76
2011-03-02,18.72
2011-03-03,18.67
2011-03-04,18.64
2011-03-05,18.62
2011-03-06,18.59
2011-03-07,18.56
2011-03-08,18.57
2011-03-09,18.57
2011-03-10,18.56
2011-03-11,18.52
2011-03-12,18.54
2011-03-13,18.52
2011-03-14,18.490000000000002
2011-03-15,18.52
2011-03-16,18.51
2011-03-17,18.5
2011-03-18,18.46
2011-03-19,18.52
2011-03-20,18.55
2011-03-21,18.52
2011-03-22,18.5
2011-03-23,18.47
2011-03-24,18.47
2011-03-25,18.490000000000002
2011-03-26,18.46
2011-03-27,18.46
2011-03-28,18.44
2011-03-29,18.42
2011-03-30,18.42
2011-03-31,18.44
2011-04-01,18.43
2011-04-02,18.46
2011-04-03,18.46
2011-04-04,18.47
2011-04-05,18.46
2011-04-06,18.43
2011-04-07,18.42
2011-04-08,18.41
2011-04-09,18.39
2011-04-10,18.38
2011-04-11,18.38
2011-04-12,18.36
2011-04-13,18.36
2011-04-14,18.35
2011-04-15,18.34
2011-04-16,18.330000000000002
2011-04-17,18.31
2011-04-18,18.31
2011-04-19,18.31
2011-04-20,18.3
2011-04-21,18.29
2011-04-22,18.28
2011-04-23,18.27
2011-04-24,18.25
2011-04-25,18.23
2011-04-26,18.22
2011-04-27,18.22
2011-04-28,18.22
2011-04-29,18.21
2011-04-30,18.19
2011-05-01,18.18
2011-05-02,18.17
2011-05-03,18.150000000000002
2011-05-04,18.14
2011-05-05,18.14
2011-05-06,18.13
2011-05-07,18.11
2011-05-08,18.09
2011-05-09,18.07
2011-05-10,18.06
2011-05-11,18.05
2011-05-12,18.05
2011-05-13,18.03
2011-05-14,18.02
2011-05-15,18.0
2011-05-16,18.0
2011-05-17,18.0
2011-05-18,17.990000000000002
2011-05-19,17.97
2011-05-20,17.95
2011-05-21,17.93
2011-05-22,17.93
2011-05-23,17.91
2011-05-24,17.89
2011-05-25,17.88
2011-05-26,17.88
2011-05-27,17.86
2011-05-28,17.86
2011-05-29,17.84
2011-05-30,17.830000000000002
2011-05-31,17.82
2011-06-01,17.81
2011-06-02,17.8
2011-06-03,17.78
2011-06-04,17.77
2011-06-05,17.76
2011-06-06,17.75
2011-06-07,17.740000000000002
2011-06-08,17.740000000000002
2011-06-09,17.73
2011-06-10,17.72
2011-06-11,17.71
2011-06-12,17.71
2011-06-13,17.71
2011-06-14,17.7
2011-06-15,17.7
2011-06-16,17.7
2011-06-17,17.69
2011-06-18,17.69
2011-06-19,17.69
2011-06-20,17.68
2011-06-21,17.68
2011-06-22,17.68
2011-06-23,17.67
2011-06-24,17.66
2011-06-25,17.67
2011-06-26,17.67
2011-06-27,17.66
2011-06-28,17.650000000000002
2011-06-29,17.64
2011-06-30,17.64
2011-07-01,17.63
2011-07-02,17.64
2011-07-03,17.63
2011-07-04,17.62
2011-07-05,17.62
2011-07-06,17.61
2011-07-07,17.61
2011-07-08,17.6
2011-07-09,17.580000000000002
2011-07-10,17.57
2011-07-11,17.57
2011-07-12,17.56
2011-07-13,17.55
2011-07-14,17.56
2011-07-15,17.55
2011-07-16,17.55
2011-07-17,17.55
2011-07-18,17.55
2011-07-19,17.54
2011-07-20,17.54
2011-07-21,17.54
2011-07-22,17.53
2011-07-23,17.54
2011-07-24,17.54
2011-07-25,17.55
2011-07-26,17.55
2011-07-27,17.55
2011-07-28,17.56
2011-07-29,17.56
2011-07-30,17.57
2011-07-31,17.580000000000002
2011-08-01,17.580000000000002
2011-08-02,17.57
2011-08-03,17.57
2011-08-04,17.57
2011-08-05,17.56
2011-08-06,17.57
2011-08-07,17.55
2011-08-08,17.55
2011-08-09,17.54
2011-08-10,17.54
2011-08-11,17.54
2011-08-12,17.53
2011-08-13,17.53
2011-08-14,17.55
2011-08-15,17.56
2011-08-16,17.57
2011-08-17,17.580000000000002
2011-08-18,17.580000000000002
2011-08-19,17.66
2011-08-20,17.68
2011-08-21,17.7
2011-08-22,17.71
2011-08-23,17.7
2011-08-24,17.72
2011-08-25,17.73
2011-08-26,17.740000000000002
2011-08-27,17.75
2011-08-28,17.75
2011-08-29,17.76
2011-08-30,17.76
2011-08-31,17.77
2011-09-01,17.77
2011-09-02,17.76
2011-09-03,17.75
2011-09-04,17.75
